reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay,is_delayed,total_late_percent
2024,CARDIFF WALES,TUNISIA,ENFIDHA - HAMMAMET INTL,TUI AIRWAYS LTD,C,102,0,0,0.0,21.568627,34.313725,27.45098,11.764706,0.980392,3.921569,0.0,0.0,0.0,0.0,19.490196,49,65.306122,22.061224,1,44.117647000000005
2024,CARDIFF WALES,UNITED KINGDOM,ABERDEEN,TUI AIRWAYS LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,22.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),AER LINGUS,S,2,0,2,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,64.5,4,0.0,42.25,1,50.0
2024,CARDIFF WALES,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),BRITISH AIRWAYS PLC,C,1,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),EMERALD AIRLINES (IRELAND) LIMITED,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,89.130435,4.021739,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),EMERALD AIRLINES UK LTD,S,687,0,7,3.314121,42.939481,33.717579,8.501441,4.610951,3.458213,1.585014,0.864553,0.0,0.0,1.008646,12.917031,617,71.019108,17.837925,0,19.020172000000002
2024,CARDIFF WALES,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),TUI AIRWAYS LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,13.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,BELFAST INTERNATIONAL,2 EXCEL AVIATION LTD T/A THE BLADES BROADSWORD SCIMITAR SABRE AND T2,C,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0.0,0.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,BELFAST INTERNATIONAL,RYANAIR UK LTD,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,71.641791,19.496241,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,BELFAST INTERNATIONAL,TUI AIRWAYS LTD,C,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,BIRMINGHAM,TUI AIRWAYS LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,9.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,BLACKPOOL,EASTERN AIRWAYS,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,66.666667,8.666667,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,BLACKPOOL,LOGANAIR LTD,C,1,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,BOURNEMOUTH,EASTERN AIRWAYS,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,BOURNEMOUTH,TUI AIRWAYS LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,BRISTOL,EASYJET UK LTD,S,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,75.0,0.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,BRISTOL,RYANAIR,S,1,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,BRISTOL,TUI AIRWAYS LTD,C,2,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,32.5,0,0.0,0.0,1,50.0
2024,CARDIFF WALES,UNITED KINGDOM,CAMBRIDGE,LOGANAIR LTD,C,2,0,0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0,0.0,0.0,0,50.0
2024,CARDIFF WALES,UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,EASTERN AIRWAYS,C,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0.0,0.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,JET2.COM LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50.0,15.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,LOGANAIR LTD,C,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0,0.0,0.0,1,100.0
2024,CARDIFF WALES,UNITED KINGDOM,EDINBURGH,BA CITYFLYER LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,0.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,EDINBURGH,JET2.COM LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,C,2,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,S,475,0,20,5.050505,30.10101,35.151515,12.525253,8.888889,2.626263,1.212121,0.40404,0.0,0.0,4.040404,13.974737,582,63.050847,24.135739,0,25.656565999999998
2024,CARDIFF WALES,UNITED KINGDOM,EDINBURGH,RYANAIR UK LTD,C,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0,0.0,0.0,1,100.0
2024,CARDIFF WALES,UNITED KINGDOM,EDINBURGH,TUI AIRWAYS LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,0.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,GLASGOW,2 EXCEL AVIATION LTD T/A THE BLADES BROADSWORD SCIMITAR SABRE AND T2,C,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0,0.0,0.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,GLASGOW,EASYJET UK LTD,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,24.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,GLASGOW,LOGANAIR LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,75.0,13.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,HUMBERSIDE,LOGANAIR LTD,C,6,0,0,0.0,33.333333,0.0,33.333333,33.333333,0.0,0.0,0.0,0.0,0.0,0.0,22.166667,2,100.0,0.0,1,66.666666
2024,CARDIFF WALES,UNITED KINGDOM,LEEDS BRADFORD,2 EXCEL AVIATION LTD T/A THE BLADES BROADSWORD SCIMITAR SABRE AND T2,C,2,0,0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0,0.0,0.0,0,50.0
2024,CARDIFF WALES,UNITED KINGDOM,LEEDS BRADFORD,BLUE ISLANDS LIMITED,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,0.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,LEEDS BRADFORD,EASTERN AIRWAYS,C,2,0,0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,5,100.0,4.0,1,50.0
2024,CARDIFF WALES,UNITED KINGDOM,LEEDS BRADFORD,LOGANAIR LTD,C,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0.0,0.0,1,100.0
2024,CARDIFF WALES,UNITED KINGDOM,LIVERPOOL (JOHN LENNON),JET2.COM LTD,C,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,0.0,0.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,GATWICK,BA EUROFLYER LTD DBA BRITISH AIRWAYS,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,GATWICK,EASYJET UK LTD,S,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,9.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,STANSTED,EASTERN AIRWAYS,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,9.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,STANSTED,LOGANAIR LTD,C,2,0,0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0,0.0,0.0,1,50.0
2024,CARDIFF WALES,UNITED KINGDOM,MANCHESTER,2 EXCEL AVIATION LTD T/A THE BLADES BROADSWORD SCIMITAR SABRE AND T2,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,55.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,MANCHESTER,BLUE ISLANDS LIMITED,C,2,0,0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0.0,0.0,0,50.0
2024,CARDIFF WALES,UNITED KINGDOM,MANCHESTER,EASTERN AIRWAYS,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,33.333333,30.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,MANCHESTER,LOGANAIR LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50.0,32.5,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,NEWCASTLE,EASTERN AIRWAYS,C,2,0,0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,55.5,3,100.0,0.0,1,50.0
2024,CARDIFF WALES,UNITED KINGDOM,NEWCASTLE,LOGANAIR LTD,C,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0.0,0.0,1,100.0
2024,CARDIFF WALES,UNITED KINGDOM,NORWICH,EASTERN AIRWAYS,C,2,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,39.0,0,0.0,0.0,1,50.0
2024,CARDIFF WALES,UNITED KINGDOM,NORWICH,LOGANAIR LTD,C,2,0,0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4,50.0,10.0,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,EASTERN AIRWAYS,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,60.0,13.4,0,0.0
2024,CARDIFF WALES,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,LOGANAIR LTD,C,4,0,0,25.0,50.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,2,100.0,0.0,0,25.0
2024,CARDIFF WALES,CROATIA,DUBROVNIK,TUI AIRWAYS LTD,C,52,0,0,3.846154,38.461538,48.076923,5.769231,3.846154,0.0,0.0,0.0,0.0,0.0,0.0,6.115385,50,82.0,8.26,0,9.615385
2024,CARDIFF WALES,CROATIA,OSIJEK,CROATIA AIRLINES,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,23.0,0,0.0
2024,CARDIFF WALES,CROATIA,SPLIT,CORENDON DUTCH AIRLINES,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,17.5,0,0.0
2024,CARDIFF WALES,CROATIA,SPLIT,JET2.COM LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,100.0,0.0,0,0.0
2024,CARDIFF WALES,CROATIA,ZAGREB,CROATIA AIRLINES,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50.0,0,0.0
2024,CARDIFF WALES,CROATIA,ZAGREB,EASTERN AIRWAYS,C,2,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,0,0.0,0.0,1,100.0
2024,CARDIFF WALES,CYPRUS,LARNACA,TUI AIRWAYS LTD,C,89,1,0,2.222222,10.0,24.444444,16.666667,27.777778,16.666667,1.111111,0.0,0.0,1.111111,0.0,33.539326,49,57.142857,54.795918,1,62.22222300000001
2024,CARDIFF WALES,CYPRUS,PAPHOS,TUI AIRWAYS LTD,C,122,0,0,4.918033,12.295082,35.245902,14.754098,18.852459,12.295082,0.0,1.639344,0.0,0.0,0.0,28.188525,122,65.57377,28.5,1,47.540983000000004
2024,CARDIFF WALES,DENMARK,KARUP,GLOBAL REACH AVIATION,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,15.0,0,0.0
2024,CARDIFF WALES,FINLAND,ENONTEKIO,ENTER AIR,C,3,0,0,0.0,33.333333,0.0,0.0,0.0,33.333333,0.0,33.333333,0.0,0.0,0.0,89.666667,4,75.0,7.0,1,66.666666
2024,CARDIFF WALES,FINLAND,HELSINKI,RYANAIR SUN,C,2,0,0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,80.5,0,0.0,0.0,1,100.0
2024,CARDIFF WALES,FINLAND,IVALO,TITAN AIRWAYS LTD,C,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2,50.0,14.5,1,100.0
2024,CARDIFF WALES,FRANCE,BIARRITZ,AVANTI AIR BEDARFSFLUGGES,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,0.0,0,0.0
2024,CARDIFF WALES,FRANCE,BORDEAUX,ALBA STAR,C,2,0,0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2,100.0,0.0,1,50.0
2024,CARDIFF WALES,FRANCE,BORDEAUX,CORSAIR,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,114.0,0,0.0
2024,CARDIFF WALES,FRANCE,BORDEAUX,EASYJET UK LTD,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,24.0,0,0.0
2024,CARDIFF WALES,FRANCE,BORDEAUX,ENTER AIR,C,2,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,0.0,0.0,1,100.0
2024,CARDIFF WALES,FRANCE,BORDEAUX,EUROPE AIRPOST,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0,0.0
2024,CARDIFF WALES,FRANCE,BORDEAUX,RYANAIR,S,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,0.0,0.0,1,100.0
2024,CARDIFF WALES,FRANCE,BORDEAUX,SMARTWINGS,C,2,0,0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0.0,0.0,0,50.0
2024,CARDIFF WALES,FRANCE,BORDEAUX,TRADE AIR,C,2,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,42.5,0,0.0,0.0,1,50.0
2024,CARDIFF WALES,FRANCE,BREST,AEROITALIA SRL,C,2,0,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0,0.0,0.0,1,100.0
2024,CARDIFF WALES,FRANCE,BRIVE-LA-GAILLARDE,ENTER AIR,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50.0,17.5,0,0.0
2024,CARDIFF WALES,FRANCE,BRIVE-LA-GAILLARDE,JET2.COM LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,0.0,0,0.0
2024,CARDIFF WALES,FRANCE,CHAMBERY,TUI AIRWAYS LTD,C,3,0,0,0.0,0.0,33.333333,0.0,0.0,0.0,33.333333,33.333333,0.0,0.0,0.0,123.333333,0,0.0,0.0,1,66.666666
2024,CARDIFF WALES,FRANCE,CLERMONT FERRAND,THALAIR,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,5.0,0,0.0
2024,CARDIFF WALES,FRANCE,GRENOBLE,ENTER AIR,C,2,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0,0.0,0.0,1,100.0
2024,CARDIFF WALES,FRANCE,GRENOBLE,RYANAIR SUN,C,2,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,118.0,0,0.0,0.0,1,50.0
2024,CARDIFF WALES,FRANCE,LYON,AIR NOSTRUM,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,10.0,0,0.0
2024,CARDIFF WALES,FRANCE,LYON,AIREXPLORE,C,2,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
2024,CARDIFF WALES,FRANCE,LYON,CORSAIR,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,18.0,0,0.0
2024,CARDIFF WALES,FRANCE,LYON,ENTER AIR,C,4,0,0,0.0,50.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0.0,0.0,0,25.0
2024,CARDIFF WALES,FRANCE,LYON,JET2.COM LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,66.666667,14.666667,0,0.0
2024,CARDIFF WALES,FRANCE,LYON,SMARTWINGS,C,2,0,0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0.0,0.0,1,50.0
2024,CARDIFF WALES,FRANCE,LYON,VOLOTEA,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,25.0,62.25,0,0.0
2024,CARDIFF WALES,FRANCE,MARSEILLE,EASTERN AIRWAYS,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,9.0,0,0.0
2024,CARDIFF WALES,FRANCE,MARSEILLE,JET2.COM LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,107.5,0,0.0
2024,CARDIFF WALES,FRANCE,MARSEILLE,RYANAIR SUN,C,2,0,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,102.5,0,0.0,0.0,1,100.0
2024,CARDIFF WALES,FRANCE,MARSEILLE,TRADE AIR,C,2,0,0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,37.5,0,0.0,0.0,1,50.0
2024,CARDIFF WALES,FRANCE,MONTPELLIER,AVANTI AIR BEDARFSFLUGGES,C,2,0,0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,40.5,0,0.0,0.0,1,50.0
2024,CARDIFF WALES,FRANCE,MONTPELLIER,GERMAN AIRWAYS GMBH & CO KG,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,3.5,0,0.0
2024,CARDIFF WALES,FRANCE,NANTES,AEROITALIA SRL,C,2,0,0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,68.5,0,0.0,0.0,1,100.0
2024,CARDIFF WALES,FRANCE,NANTES,AIREXPLORE,C,2,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0,0.0
2024,CARDIFF WALES,FRANCE,NANTES,ENTER AIR,C,2,0,0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0,0.0
2024,CARDIFF WALES,FRANCE,NANTES,VOLOTEA,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,75.0,7.25,0,0.0
2024,CARDIFF WALES,FRANCE,NICE,AIR NOSTRUM,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,18.0,0,0.0
2024,CARDIFF WALES,FRANCE,NICE,EASYJET UK LTD,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,0,0.0
2024,CARDIFF WALES,FRANCE,NICE,JET2.COM LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,7.0,0,0.0
2024,CARDIFF WALES,FRANCE,PARIS (CHARLES DE GAULLE),ALBA STAR,C,3,0,0,0.0,33.333333,0.0,0.0,66.666667,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,0.0,0.0,1,66.666667
2024,CARDIFF WALES,FRANCE,PARIS (CHARLES DE GAULLE),ENTER AIR,C,6,0,0,0.0,16.666667,16.666667,33.333333,33.333333,0.0,0.0,0.0,0.0,0.0,0.0,21.333333,0,0.0,0.0,1,66.666666
2024,CARDIFF WALES,FRANCE,PARIS (CHARLES DE GAULLE),EUROPE AIRPOST,C,3,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.333333,0,0.0,0.0,1,100.0
2024,CARDIFF WALES,FRANCE,PARIS (CHARLES DE GAULLE),KLASJET UAB,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,44.0,0,0.0
2024,CARDIFF WALES,FRANCE,PARIS (CHARLES DE GAULLE),TRANSAVIA,C,2,0,0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0,0.0,0.0,1,50.0
2024,CARDIFF WALES,FRANCE,PARIS (CHARLES DE GAULLE),VUELING AIRLINES,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,0.0,0,0.0
2024,CARDIFF WALES,FRANCE,PARIS (LE BOURGET),AVIES AIR COMPANY,C,2,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0,0.0
2024,CARDIFF WALES,FRANCE,PARIS (LE BOURGET),BA CITYFLYER LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,30.0,0,0.0
2024,CARDIFF WALES,FRANCE,PARIS (LE BOURGET),EASTERN AIRWAYS,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0,0.0
2024,CARDIFF WALES,FRANCE,PARIS (ORLY),EASTERN AIRWAYS,S,73,0,44,9.401709,23.931624,19.65812,3.418803,0.854701,3.418803,0.0,1.709402,0.0,0.0,37.606838,15.219178,485,71.99211,16.680412,1,9.401709
2024,CARDIFF WALES,FRANCE,PARIS (ORLY),VUELING AIRLINES,C,2,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
2024,CARDIFF WALES,FRANCE,PAU,EASTERN AIRWAYS,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50.0,12.5,0,0.0
2024,CARDIFF WALES,FRANCE,PERPIGNAN,THALAIR,C,2,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,37.5,0,0.0,0.0,1,50.0
2024,CARDIFF WALES,FRANCE,TOULOUSE (BLAGNAC),ALBA STAR,C,2,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,46.5,0,0.0,0.0,1,50.0
2024,CARDIFF WALES,FRANCE,TOULOUSE (BLAGNAC),RYANAIR SUN,C,4,0,0,0.0,0.0,25.0,0.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,110.25,0,0.0,0.0,1,75.0
2024,CARDIFF WALES,FRANCE,VALENCE,ENTER AIR,C,2,0,0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0.0,0.0,1,50.0
